Invoice ID,Branch,City,Customer Type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Dates,Time,Payment,cogs,gross margin percentage,gross income,Rating
2b2561a0,B,Naypyitaw,Member,Male,Health and beauty,91.92,6,27.576,579.096,2024-06-27,12:41:33,Cash,551.52,4.761905,27.576,8.6
fc50e6ae,B,Mandalay,Member,Female,Sports and travel,67.51,8,27.004000000000005,567.0840000000001,2024-02-14,07:00:55,Credit card,540.08,4.761905,27.004000000000005,8.8
78042f92,B,Mandalay,Normal,Female,Health and beauty,95.82,9,43.119,905.4989999999999,2024-07-09,18:04:49,Ewallet,862.3799999999999,4.761905,43.119,6.3
9483244f,A,Mandalay,Normal,Male,Food and beverages,89.35,1,4.4675,93.8175,2024-04-30,20:32:24,Ewallet,89.35,4.761905,4.4675,6.5
7350caca,B,Naypyitaw,Member,Male,Electronic accessories,62.6,3,9.39,197.19000000000003,2024-08-01,00:18:52,Credit card,187.8,4.761905,9.39,4.3
f8e3d1a1,C,Yangon,Member,Female,Food and beverages,85.04,7,29.764000000000006,625.0440000000001,2024-08-08,14:33:20,Ewallet,595.2800000000001,4.761905,29.764000000000006,5.7
ec746f84,B,Naypyitaw,Member,Female,Food and beverages,67.83,6,20.349000000000004,427.32900000000006,2024-01-23,07:42:16,Cash,406.98,4.761905,20.349000000000004,6.7
7001618b,B,Naypyitaw,Member,Female,Sports and travel,17.07,7,5.974500000000001,125.46450000000002,2024-05-14,14:09:09,Ewallet,119.49000000000001,4.761905,5.974500000000001,4.7
59ce1299,C,Yangon,Normal,Female,Electronic accessories,76.65,8,30.660000000000004,643.8600000000001,2024-07-27,20:25:09,Credit card,613.2,4.761905,30.660000000000004,6.7
dd2f5ce1,B,Yangon,Normal,Male,Health and beauty,18.54,6,5.562,116.80199999999999,2024-07-09,22:04:02,Cash,111.24,4.761905,5.562,9.1
4432f307,A,Yangon,Member,Male,Health and beauty,63.47,3,9.5205,199.9305,2024-05-24,05:56:53,Credit card,190.41,4.761905,9.5205,7.5
5e6ba2eb,A,Mandalay,Member,Male,Fashion accessories,73.24,2,7.324,153.804,2024-03-18,04:40:15,Cash,146.48,4.761905,7.324,4.5
a2204f81,A,Yangon,Member,Female,Home and lifestyle,15.99,7,5.596500000000001,117.52650000000001,2024-06-25,19:30:26,Cash,111.93,4.761905,5.596500000000001,5.2
272fc3e2,C,Naypyitaw,Normal,Female,Fashion accessories,30.77,1,1.5385,32.3085,2024-01-21,17:32:58,Ewallet,30.77,4.761905,1.5385,6.8
5070ee98,B,Yangon,Member,Female,Fashion accessories,92.41,3,13.861500000000001,291.09150000000005,2024-06-06,19:17:36,Cash,277.23,4.761905,13.861500000000001,6.2
ba473445,A,Naypyitaw,Normal,Female,Health and beauty,65.47,4,13.094000000000001,274.974,2024-03-23,08:33:14,Credit card,261.88,4.761905,13.094000000000001,6.2
af392800,C,Mandalay,Member,Male,Sports and travel,32.17,1,1.6085000000000003,33.7785,2024-03-30,13:22:08,Ewallet,32.17,4.761905,1.6085000000000003,7.2
4446d5d6,B,Naypyitaw,Normal,Male,Food and beverages,72.16,5,18.04,378.84,2024-06-11,02:57:59,Credit card,360.79999999999995,4.761905,18.04,7.5
dff4ecfb,C,Naypyitaw,Member,Female,Food and beverages,63.71,3,9.5565,200.6865,2024-05-07,12:29:10,Cash,191.13,4.761905,9.5565,8.8
63479f83,A,Yangon,Normal,Male,Food and beverages,55.14,2,5.514,115.79400000000001,2024-08-22,08:36:10,Credit card,110.28,4.761905,5.514,6.0
380a7a22,A,Yangon,Member,Female,Electronic accessories,97.86,3,14.679,308.259,2024-05-04,11:04:16,Credit card,293.58,4.761905,14.679,8.8
0f2b1a8d,A,Naypyitaw,Member,Female,Health and beauty,71.51,8,28.604000000000003,600.6840000000001,2024-02-18,01:03:32,Cash,572.08,4.761905,28.604000000000003,6.0
2da6f5d4,C,Yangon,Member,Male,Sports and travel,43.79,6,13.137,275.877,2024-07-05,22:11:24,Ewallet,262.74,4.761905,13.137,4.3
446ac574,C,Mandalay,Normal,Female,Electronic accessories,82.01,7,28.703500000000005,602.7735000000001,2024-05-18,09:43:30,Credit card,574.07,4.761905,28.703500000000005,7.3
e732f173,A,Mandalay,Member,Female,Home and lifestyle,89.61,6,26.883,564.543,2024-05-17,08:39:16,Cash,537.66,4.761905,26.883,7.5
aae0c98f,C,Yangon,Normal,Male,Sports and travel,21.27,6,6.381,134.001,2024-06-17,00:57:39,Ewallet,127.62,4.761905,6.381,9.6
b397ac8b,A,Mandalay,Normal,Female,Fashion accessories,28.05,3,4.2075000000000005,88.35750000000002,2024-01-22,23:47:49,Ewallet,84.15,4.761905,4.2075000000000005,8.4
fbeaf61f,A,Yangon,Member,Female,Sports and travel,29.46,8,11.784,247.46400000000003,2024-02-20,06:12:55,Ewallet,235.68,4.761905,11.784,9.5
a4d6a446,B,Naypyitaw,Member,Male,Sports and travel,72.21,7,25.2735,530.7435,2024-04-20,03:48:32,Credit card,505.46999999999997,4.761905,25.2735,9.5
06e5fee6,C,Naypyitaw,Member,Female,Food and beverages,64.27,7,22.494500000000002,472.3845,2024-06-07,09:25:30,Credit card,449.89,4.761905,22.494500000000002,7.6
442f7fd8,A,Mandalay,Normal,Male,Sports and travel,65.71,6,19.713,413.973,2024-01-07,06:25:56,Credit card,394.26,4.761905,19.713,7.2
2037f160,A,Yangon,Member,Female,Fashion accessories,94.67,5,23.667500000000004,497.01750000000004,2024-03-20,15:38:03,Ewallet,473.35,4.761905,23.667500000000004,7.3
fba06acc,C,Yangon,Normal,Male,Fashion accessories,79.83,8,31.932000000000002,670.572,2024-06-08,12:37:55,Credit card,638.64,4.761905,31.932000000000002,9.9
69ae2734,B,Mandalay,Normal,Male,Health and beauty,21.51,5,5.377500000000001,112.92750000000002,2024-07-29,07:03:53,Cash,107.55000000000001,4.761905,5.377500000000001,8.6
c8533f5a,B,Naypyitaw,Member,Male,Sports and travel,41.28,9,18.576,390.096,2024-08-10,22:26:01,Credit card,371.52,4.761905,18.576,4.6
ab0b4fd7,A,Mandalay,Member,Female,Food and beverages,49.19,9,22.1355,464.8455,2024-02-14,13:08:52,Credit card,442.71,4.761905,22.1355,8.7
69190a5e,C,Naypyitaw,Member,Male,Sports and travel,45.64,1,2.282,47.922000000000004,2024-01-12,20:28:14,Ewallet,45.64,4.761905,2.282,5.0
82c71912,B,Yangon,Member,Male,Home and lifestyle,70.24,6,21.072,442.51199999999994,2024-05-22,19:51:11,Credit card,421.43999999999994,4.761905,21.072,6.7
28dceec9,C,Naypyitaw,Member,Male,Home and lifestyle,90.27,7,31.5945,663.4845,2024-07-13,17:36:41,Cash,631.89,4.761905,31.5945,5.3
eb1eca36,C,Mandalay,Member,Male,Food and beverages,37.54,3,5.631,118.251,2024-07-28,06:03:48,Ewallet,112.62,4.761905,5.631,8.1
7b42dabe,A,Yangon,Normal,Male,Health and beauty,59.67,7,20.884500000000003,438.5745,2024-05-01,09:16:57,Cash,417.69,4.761905,20.884500000000003,9.3
dfc99de9,B,Mandalay,Normal,Female,Health and beauty,81.05,7,28.367500000000003,595.7175000000001,2024-05-19,16:50:56,Ewallet,567.35,4.761905,28.367500000000003,5.7
1054e362,A,Mandalay,Normal,Female,Fashion accessories,47.46,2,4.746,99.66600000000001,2024-08-09,19:58:53,Ewallet,94.92,4.761905,4.746,4.5
6e4cac10,B,Naypyitaw,Member,Female,Fashion accessories,25.13,7,8.7955,184.7055,2024-06-12,23:12:38,Credit card,175.91,4.761905,8.7955,5.8
b6e67116,B,Mandalay,Normal,Female,Electronic accessories,52.75,1,2.6375,55.3875,2024-03-19,14:55:32,Cash,52.75,4.761905,2.6375,8.0
ec606e65,B,Naypyitaw,Normal,Female,Food and beverages,14.97,5,3.7425000000000006,78.59250000000002,2024-05-19,23:43:49,Ewallet,74.85000000000001,4.761905,3.7425000000000006,6.0
3d10225a,B,Yangon,Normal,Female,Sports and travel,94.81,9,42.664500000000004,895.9545,2024-08-22,01:27:28,Credit card,853.29,4.761905,42.664500000000004,5.7
c92f7367,B,Naypyitaw,Normal,Female,Food and beverages,16.73,7,5.8555,122.9655,2024-03-19,09:07:55,Ewallet,117.11,4.761905,5.8555,5.1
ed45a3af,C,Yangon,Normal,Male,Electronic accessories,49.46,7,17.311000000000003,363.53100000000006,2024-02-25,17:27:14,Ewallet,346.22,4.761905,17.311000000000003,7.0
7572423c,A,Naypyitaw,Member,Female,Fashion accessories,57.69,2,5.769,121.149,2024-01-30,08:02:39,Ewallet,115.38,4.761905,5.769,5.7
51dd1f6e,C,Mandalay,Member,Male,Food and beverages,98.68,8,39.47200000000001,828.9120000000001,2024-03-28,05:44:44,Ewallet,789.44,4.761905,39.47200000000001,8.4
46fb746e,B,Naypyitaw,Normal,Male,Food and beverages,24.94,3,3.7410000000000005,78.561,2024-02-04,19:53:58,Ewallet,74.82000000000001,4.761905,3.7410000000000005,4.5
39ef85c1,A,Naypyitaw,Normal,Female,Fashion accessories,20.3,8,8.120000000000001,170.52,2024-06-02,09:31:32,Ewallet,162.4,4.761905,8.120000000000001,8.0
3a41fab0,B,Yangon,Normal,Male,Electronic accessories,10.78,3,1.617,33.957,2024-02-05,00:20:14,Credit card,32.339999999999996,4.761905,1.617,5.4
166b53b1,A,Mandalay,Member,Male,Fashion accessories,24.0,7,8.4,176.4,2024-01-19,22:00:16,Ewallet,168.0,4.761905,8.4,6.9
af016957,C,Naypyitaw,Member,Male,Health and beauty,28.65,2,2.865,60.165,2024-02-18,01:10:22,Cash,57.3,4.761905,2.865,5.7
2f199452,A,Mandalay,Normal,Male,Sports and travel,66.75,4,13.350000000000001,280.35,2024-08-02,06:00:11,Credit card,267.0,4.761905,13.350000000000001,8.3
b2ef4481,A,Naypyitaw,Member,Female,Fashion accessories,29.77,6,8.931000000000001,187.55100000000002,2024-03-17,09:00:25,Cash,178.62,4.761905,8.931000000000001,9.7
0ff5c885,A,Naypyitaw,Member,Female,Electronic accessories,11.85,9,5.3325,111.9825,2024-02-21,14:15:22,Ewallet,106.64999999999999,4.761905,5.3325,9.5
66dcfd01,A,Mandalay,Normal,Female,Home and lifestyle,84.4,5,21.1,443.1,2024-05-08,06:15:16,Cash,422.0,4.761905,21.1,7.5
27a10df9,A,Naypyitaw,Member,Female,Health and beauty,42.9,9,19.305,405.405,2024-07-06,06:53:21,Ewallet,386.09999999999997,4.761905,19.305,6.8
3e274152,B,Mandalay,Member,Female,Home and lifestyle,41.83,5,10.4575,219.6075,2024-08-09,00:04:13,Ewallet,209.14999999999998,4.761905,10.4575,8.9
3744e5d8,A,Naypyitaw,Normal,Female,Fashion accessories,37.22,8,14.888,312.648,2024-08-12,05:23:11,Credit card,297.76,4.761905,14.888,8.1
f9a11b68,A,Yangon,Member,Female,Health and beauty,97.78,1,4.889,102.66900000000001,2024-08-20,00:57:32,Credit card,97.78,4.761905,4.889,5.1
58d088ad,C,Mandalay,Member,Female,Sports and travel,25.31,7,8.8585,186.0285,2024-04-08,21:38:12,Ewallet,177.17,4.761905,8.8585,8.9
3cf544f7,A,Naypyitaw,Normal,Female,Fashion accessories,90.84,4,18.168000000000003,381.528,2024-03-03,00:53:47,Credit card,363.36,4.761905,18.168000000000003,6.6
fdec12f8,C,Naypyitaw,Member,Female,Sports and travel,79.91,5,19.9775,419.5275,2024-07-03,16:17:16,Cash,399.54999999999995,4.761905,19.9775,5.1
ec690fdd,B,Yangon,Member,Male,Food and beverages,16.88,6,5.064,106.34400000000001,2024-01-27,02:49:26,Credit card,101.28,4.761905,5.064,5.7
f152f1aa,A,Mandalay,Normal,Female,Home and lifestyle,98.81,5,24.7025,518.7525,2024-03-09,14:44:17,Credit card,494.05,4.761905,24.7025,5.6
cf830d4f,C,Naypyitaw,Normal,Male,Health and beauty,34.42,1,1.721,36.141000000000005,2024-03-06,18:49:55,Cash,34.42,4.761905,1.721,7.1
f4392b82,C,Yangon,Normal,Male,Sports and travel,18.87,9,8.4915,178.32150000000001,2024-01-29,23:55:54,Credit card,169.83,4.761905,8.4915,5.4
13839dfb,B,Naypyitaw,Member,Male,Electronic accessories,84.64,2,8.464,177.744,2024-06-24,15:58:45,Ewallet,169.28,4.761905,8.464,4.7
073bc78a,A,Mandalay,Normal,Male,Sports and travel,73.6,9,33.12,695.52,2024-07-05,06:29:14,Cash,662.4,4.761905,33.12,4.7
11ffbce7,A,Naypyitaw,Member,Female,Electronic accessories,65.55,2,6.555,137.655,2024-02-05,04:16:07,Ewallet,131.1,4.761905,6.555,7.5
3c23f12a,C,Naypyitaw,Normal,Male,Fashion accessories,24.04,9,10.818,227.178,2024-02-13,00:13:31,Cash,216.35999999999999,4.761905,10.818,8.4
0f01e2c1,A,Naypyitaw,Member,Female,Health and beauty,53.06,6,15.918000000000001,334.278,2024-02-15,17:28:53,Ewallet,318.36,4.761905,15.918000000000001,5.9
adb7fbfc,C,Naypyitaw,Normal,Female,Sports and travel,80.25,9,36.112500000000004,758.3625000000001,2024-02-14,17:19:48,Ewallet,722.25,4.761905,36.112500000000004,4.2
65311d98,A,Yangon,Normal,Male,Sports and travel,37.33,6,11.199,235.179,2024-07-13,22:59:17,Credit card,223.98,4.761905,11.199,4.8
68deaaae,C,Yangon,Normal,Female,Health and beauty,38.05,6,11.415,239.715,2024-04-08,20:24:18,Ewallet,228.29999999999998,4.761905,11.415,9.5
a4108d45,A,Mandalay,Normal,Male,Sports and travel,10.28,2,1.028,21.588,2024-01-01,15:35:28,Credit card,20.56,4.761905,1.028,7.0
908d9972,B,Yangon,Member,Male,Electronic accessories,25.68,8,10.272,215.71200000000002,2024-08-05,05:17:58,Cash,205.44,4.761905,10.272,6.7
4456229a,A,Yangon,Normal,Female,Sports and travel,88.79,3,13.3185,279.68850000000003,2024-01-07,08:14:39,Ewallet,266.37,4.761905,13.3185,4.2
2dfa4047,A,Mandalay,Normal,Female,Home and lifestyle,49.76,7,17.416,365.736,2024-02-28,14:13:47,Ewallet,348.32,4.761905,17.416,8.4
8154e5ef,B,Yangon,Member,Male,Fashion accessories,98.58,5,24.645,517.545,2024-07-08,13:13:35,Cash,492.9,4.761905,24.645,7.2
917a0b36,A,Yangon,Normal,Female,Food and beverages,45.61,3,6.8415,143.67149999999998,2024-01-23,08:02:11,Cash,136.82999999999998,4.761905,6.8415,5.2
ba3f7c51,B,Mandalay,Member,Female,Electronic accessories,74.37,1,3.7185000000000006,78.08850000000001,2024-03-17,13:13:18,Ewallet,74.37,4.761905,3.7185000000000006,4.7
a1fc7c23,A,Mandalay,Normal,Female,Home and lifestyle,35.37,8,14.148,297.108,2024-06-12,14:40:32,Cash,282.96,4.761905,14.148,6.3
327b7f93,C,Mandalay,Normal,Male,Fashion accessories,42.74,3,6.4110000000000005,134.631,2024-04-23,17:31:15,Credit card,128.22,4.761905,6.4110000000000005,9.0
d7f5ff71,C,Naypyitaw,Normal,Male,Health and beauty,27.17,2,2.7170000000000005,57.05700000000001,2024-02-01,05:18:44,Cash,54.34,4.761905,2.7170000000000005,9.2
69f2a074,A,Naypyitaw,Member,Female,Electronic accessories,41.24,1,2.0620000000000003,43.30200000000001,2024-04-28,03:36:02,Cash,41.24,4.761905,2.0620000000000003,7.6
bdaee307,A,Mandalay,Normal,Female,Food and beverages,59.25,4,11.850000000000001,248.85000000000002,2024-06-25,14:39:37,Ewallet,237.0,4.761905,11.850000000000001,8.4
4ccb1f18,A,Mandalay,Normal,Female,Fashion accessories,99.26,8,39.70400000000001,833.7840000000001,2024-02-02,20:37:47,Credit card,794.08,4.761905,39.70400000000001,4.7
5f6c6544,C,Mandalay,Normal,Female,Food and beverages,69.78,3,10.467,219.80700000000002,2024-08-02,06:51:37,Cash,209.34,4.761905,10.467,7.5
8c7004dc,A,Naypyitaw,Member,Female,Health and beauty,27.93,1,1.3965,29.3265,2024-01-30,22:24:33,Credit card,27.93,4.761905,1.3965,8.0
b4c77a29,C,Naypyitaw,Member,Male,Health and beauty,14.05,4,2.8100000000000005,59.010000000000005,2024-01-31,09:33:34,Credit card,56.2,4.761905,2.8100000000000005,5.2
374475e2,B,Yangon,Normal,Female,Electronic accessories,21.37,9,9.616500000000002,201.94650000000001,2024-02-12,15:30:11,Credit card,192.33,4.761905,9.616500000000002,9.3
bee11c67,C,Yangon,Member,Male,Sports and travel,60.63,1,3.0315000000000003,63.661500000000004,2024-02-24,08:45:20,Ewallet,60.63,4.761905,3.0315000000000003,5.2
e807144a,C,Mandalay,Normal,Female,Health and beauty,78.86,2,7.886,165.606,2024-04-03,21:06:05,Cash,157.72,4.761905,7.886,5.9
812c0e8c,B,Naypyitaw,Normal,Male,Fashion accessories,94.64,9,42.588,894.3480000000001,2024-06-04,11:32:12,Ewallet,851.76,4.761905,42.588,7.7
70b6717e,C,Naypyitaw,Normal,Female,Sports and travel,11.42,2,1.1420000000000001,23.982,2024-04-07,19:13:49,Cash,22.84,4.761905,1.1420000000000001,7.8
1328d353,A,Naypyitaw,Normal,Male,Home and lifestyle,57.05,3,8.5575,179.70749999999998,2024-08-02,16:19:42,Cash,171.14999999999998,4.761905,8.5575,8.2
3f94a7b1,A,Mandalay,Normal,Female,Food and beverages,52.38,7,18.333000000000002,384.99300000000005,2024-07-11,20:50:26,Ewallet,366.66,4.761905,18.333000000000002,4.7
573c6c3c,C,Yangon,Normal,Male,Sports and travel,69.04,3,10.356000000000002,217.47600000000003,2024-03-09,20:49:36,Credit card,207.12,4.761905,10.356000000000002,9.1
76f7eb28,A,Mandalay,Normal,Male,Food and beverages,60.36,9,27.162000000000003,570.402,2024-06-25,09:05:50,Credit card,543.24,4.761905,27.162000000000003,7.2
01cea5fa,C,Yangon,Member,Male,Sports and travel,71.83,6,21.549000000000003,452.52900000000005,2024-03-23,17:20:51,Cash,430.98,4.761905,21.549000000000003,6.8
8eeccfe2,A,Yangon,Member,Male,Home and lifestyle,69.23,3,10.384500000000001,218.0745,2024-07-05,14:05:12,Ewallet,207.69,4.761905,10.384500000000001,9.9
b3b3b6d0,A,Mandalay,Member,Male,Health and beauty,20.53,9,9.2385,194.00850000000003,2024-04-28,12:49:13,Credit card,184.77,4.761905,9.2385,8.4
8625bf2f,C,Yangon,Member,Male,Home and lifestyle,81.97,1,4.0985000000000005,86.0685,2024-04-28,16:55:17,Credit card,81.97,4.761905,4.0985000000000005,4.7
88c6f5b5,A,Yangon,Member,Female,Health and beauty,21.09,3,3.1635,66.4335,2024-03-24,05:07:45,Cash,63.269999999999996,4.761905,3.1635,8.5
3da931e1,C,Naypyitaw,Member,Male,Health and beauty,72.87,1,3.6435000000000004,76.51350000000001,2024-02-05,05:22:08,Cash,72.87,4.761905,3.6435000000000004,4.6
0ad973c1,A,Yangon,Member,Female,Food and beverages,47.45,2,4.745,99.64500000000001,2024-03-30,21:37:49,Ewallet,94.9,4.761905,4.745,4.2
e3da7ea0,A,Mandalay,Normal,Female,Fashion accessories,56.25,8,22.5,472.5,2024-06-24,16:08:42,Cash,450.0,4.761905,22.5,6.4
b758300c,B,Mandalay,Normal,Female,Home and lifestyle,91.3,7,31.955000000000002,671.0550000000001,2024-08-01,13:08:51,Credit card,639.1,4.761905,31.955000000000002,10.0
68499902,B,Yangon,Normal,Female,Sports and travel,90.09,2,9.009,189.18900000000002,2024-06-18,09:23:07,Credit card,180.18,4.761905,9.009,5.0
75af53a0,C,Naypyitaw,Normal,Female,Home and lifestyle,83.61,2,8.361,175.58100000000002,2024-07-15,20:25:11,Credit card,167.22,4.761905,8.361,8.0
e48b6862,B,Naypyitaw,Member,Male,Food and beverages,55.91,9,25.159499999999998,528.3494999999999,2024-07-30,23:00:10,Credit card,503.18999999999994,4.761905,25.159499999999998,5.0
ee71116e,C,Yangon,Member,Male,Health and beauty,76.26,6,22.878000000000004,480.4380000000001,2024-08-09,12:37:21,Ewallet,457.56000000000006,4.761905,22.878000000000004,8.3
268b9e09,B,Yangon,Normal,Male,Food and beverages,56.16,5,14.04,294.84,2024-06-30,08:38:49,Ewallet,280.79999999999995,4.761905,14.04,7.0
bf69cd6f,A,Mandalay,Normal,Female,Electronic accessories,88.26,6,26.478000000000005,556.0380000000001,2024-05-25,11:09:44,Cash,529.5600000000001,4.761905,26.478000000000005,8.1
182b9ef6,C,Yangon,Member,Male,Electronic accessories,46.25,9,20.8125,437.0625,2024-08-08,07:48:46,Cash,416.25,4.761905,20.8125,5.2
e26353cf,C,Naypyitaw,Normal,Male,Sports and travel,97.32,7,34.062000000000005,715.302,2024-06-20,06:04:08,Cash,681.24,4.761905,34.062000000000005,8.5
5d2ca9cc,A,Yangon,Normal,Male,Food and beverages,93.91,9,42.2595,887.4495,2024-02-01,14:03:44,Ewallet,845.1899999999999,4.761905,42.2595,10.0
dc06ef97,C,Mandalay,Normal,Male,Sports and travel,76.74,4,15.347999999999999,322.308,2024-02-16,07:20:51,Credit card,306.96,4.761905,15.347999999999999,8.0
ee36cb2f,C,Mandalay,Normal,Male,Sports and travel,35.15,2,3.515,73.815,2024-04-29,22:11:51,Cash,70.3,4.761905,3.515,7.0
798c2222,B,Mandalay,Member,Female,Electronic accessories,21.85,8,8.74,183.54000000000002,2024-05-15,14:16:24,Credit card,174.8,4.761905,8.74,9.5
3351b13d,C,Mandalay,Normal,Male,Sports and travel,86.92,4,17.384,365.064,2024-01-23,02:25:57,Cash,347.68,4.761905,17.384,4.1
85d12117,A,Mandalay,Normal,Female,Electronic accessories,24.88,9,11.196,235.11599999999999,2024-01-17,16:42:31,Cash,223.92,4.761905,11.196,8.4
0783364a,B,Yangon,Member,Female,Health and beauty,86.88,4,17.376,364.896,2024-08-20,12:11:03,Cash,347.52,4.761905,17.376,9.3
25055225,B,Yangon,Member,Female,Food and beverages,54.17,8,21.668000000000003,455.028,2024-06-02,18:02:30,Cash,433.36,4.761905,21.668000000000003,4.4
8564f9c2,A,Yangon,Normal,Female,Sports and travel,46.59,9,20.965500000000006,440.2755000000001,2024-08-03,23:55:22,Cash,419.31000000000006,4.761905,20.965500000000006,6.7
00c84643,A,Yangon,Member,Female,Electronic accessories,91.29,9,41.0805,862.6905,2024-03-08,19:59:09,Credit card,821.61,4.761905,41.0805,5.2
ff12ce2f,B,Mandalay,Normal,Male,Home and lifestyle,64.35,4,12.87,270.27,2024-03-03,05:50:09,Cash,257.4,4.761905,12.87,7.4
7a1dc7dd,C,Naypyitaw,Normal,Male,Sports and travel,61.9,1,3.095,64.995,2024-07-30,08:24:56,Credit card,61.9,4.761905,3.095,7.9
3f05a3c4,B,Yangon,Member,Male,Fashion accessories,60.29,3,9.0435,189.9135,2024-04-09,06:42:36,Ewallet,180.87,4.761905,9.0435,5.8
58d800ff,A,Naypyitaw,Normal,Female,Health and beauty,43.41,9,19.534499999999998,410.2245,2024-07-21,16:02:08,Cash,390.68999999999994,4.761905,19.534499999999998,6.8
77efe8af,B,Yangon,Normal,Male,Health and beauty,80.71,4,16.142,338.98199999999997,2024-07-14,06:46:40,Credit card,322.84,4.761905,16.142,5.7
e2cfb40d,A,Yangon,Normal,Male,Home and lifestyle,32.75,5,8.1875,171.9375,2024-01-16,09:01:05,Ewallet,163.75,4.761905,8.1875,6.2
eb74492f,B,Naypyitaw,Normal,Female,Electronic accessories,94.5,7,33.075,694.575,2024-06-09,08:19:22,Ewallet,661.5,4.761905,33.075,5.0
a85b3945,C,Mandalay,Member,Female,Sports and travel,90.46,5,22.615,474.91499999999996,2024-02-12,16:38:46,Ewallet,452.29999999999995,4.761905,22.615,9.3
10ab0d85,B,Yangon,Member,Female,Electronic accessories,40.37,4,8.074,169.554,2024-01-13,06:01:46,Credit card,161.48,4.761905,8.074,4.1
619b2095,B,Yangon,Normal,Female,Health and beauty,75.65,2,7.565000000000001,158.865,2024-01-22,07:07:28,Cash,151.3,4.761905,7.565000000000001,9.3
2a9c0367,A,Yangon,Member,Male,Electronic accessories,61.59,2,6.159000000000001,129.339,2024-06-28,11:31:19,Cash,123.18,4.761905,6.159000000000001,7.4
e941276a,A,Naypyitaw,Normal,Female,Health and beauty,40.39,4,8.078000000000001,169.638,2024-08-13,19:41:29,Credit card,161.56,4.761905,8.078000000000001,6.0
46c33a1b,A,Mandalay,Normal,Female,Electronic accessories,98.97,9,44.536500000000004,935.2665000000001,2024-06-08,01:18:38,Cash,890.73,4.761905,44.536500000000004,8.3
7ef20768,B,Naypyitaw,Normal,Male,Home and lifestyle,12.27,8,4.908,103.068,2024-08-04,11:58:43,Credit card,98.16,4.761905,4.908,7.0
d334626d,C,Naypyitaw,Normal,Male,Food and beverages,32.74,3,4.9110000000000005,103.131,2024-05-11,19:50:03,Cash,98.22,4.761905,4.9110000000000005,7.0
5edf118b,A,Mandalay,Normal,Female,Home and lifestyle,56.81,9,25.564500000000002,536.8545,2024-03-02,06:16:08,Ewallet,511.29,4.761905,25.564500000000002,4.7
9cfbcae6,A,Naypyitaw,Member,Male,Home and lifestyle,56.98,5,14.245,299.145,2024-04-08,20:02:49,Cash,284.9,4.761905,14.245,6.3
79619aab,B,Mandalay,Normal,Female,Food and beverages,63.0,3,9.450000000000001,198.45000000000002,2024-02-07,06:48:31,Credit card,189.0,4.761905,9.450000000000001,5.4
61c2fae5,A,Yangon,Member,Female,Food and beverages,77.65,5,19.4125,407.6625,2024-08-17,03:40:23,Credit card,388.25,4.761905,19.4125,4.1
c63dcb4d,C,Mandalay,Member,Male,Sports and travel,66.11,4,13.222000000000001,277.66200000000003,2024-02-02,15:01:56,Ewallet,264.44,4.761905,13.222000000000001,6.2
6c5b9756,C,Yangon,Normal,Male,Sports and travel,64.03,8,25.612000000000002,537.8520000000001,2024-05-14,04:39:40,Credit card,512.24,4.761905,25.612000000000002,4.5
8edd8497,A,Naypyitaw,Normal,Female,Home and lifestyle,14.82,5,3.705,77.80499999999999,2024-05-07,17:18:00,Cash,74.1,4.761905,3.705,5.5
d91ca016,A,Naypyitaw,Normal,Female,Home and lifestyle,43.89,8,17.556,368.67600000000004,2024-06-30,14:55:23,Cash,351.12,4.761905,17.556,4.6
0e05f465,B,Yangon,Normal,Female,Health and beauty,30.89,9,13.900500000000001,291.9105,2024-07-16,03:34:31,Ewallet,278.01,4.761905,13.900500000000001,4.6
12667867,C,Naypyitaw,Normal,Male,Health and beauty,33.88,4,6.776000000000001,142.29600000000002,2024-06-08,04:31:48,Credit card,135.52,4.761905,6.776000000000001,5.2
d859a024,C,Mandalay,Member,Female,Sports and travel,59.89,7,20.9615,440.1915,2024-06-20,21:03:29,Ewallet,419.23,4.761905,20.9615,10.0
8d41ab92,A,Yangon,Normal,Female,Fashion accessories,27.96,2,2.7960000000000003,58.716,2024-02-26,06:13:45,Cash,55.92,4.761905,2.7960000000000003,4.0
7a7c1fef,B,Naypyitaw,Normal,Female,Fashion accessories,36.46,6,10.938,229.698,2024-08-03,20:24:16,Ewallet,218.76,4.761905,10.938,7.8
3f05c049,C,Yangon,Member,Female,Sports and travel,31.34,8,12.536000000000001,263.25600000000003,2024-08-03,16:41:32,Credit card,250.72,4.761905,12.536000000000001,4.8
6f5b173f,C,Mandalay,Member,Female,Health and beauty,95.37,7,33.3795,700.9695,2024-05-16,21:47:06,Ewallet,667.59,4.761905,33.3795,9.5
f61536ea,B,Mandalay,Normal,Male,Health and beauty,95.02,7,33.257,698.397,2024-08-13,11:15:32,Credit card,665.14,4.761905,33.257,4.6
d3a1d736,B,Naypyitaw,Member,Female,Fashion accessories,64.89,8,25.956000000000003,545.076,2024-07-13,17:40:19,Credit card,519.12,4.761905,25.956000000000003,9.7
f27489bc,C,Mandalay,Normal,Female,Electronic accessories,93.21,7,32.6235,685.0935,2024-01-26,07:14:50,Cash,652.4699999999999,4.761905,32.6235,7.7
